TrueLabel,CNN_Prob,Severity_Norm,FuzzyRiskScore,RiskCategory
Ball_007,0.48545602,0.07931743368119289,49.993029032686046,Safe
IR_021,0.5053226,0.5810827973012784,76.99037235098294,Warning
IR_007,0.99937373,0.30276997581001747,53.897459182468715,Warning
OR_007,0.9995913,0.6689402496256451,84.050757256297,Critical
OR_021,0.96684575,0.2206999216991491,53.66305498074248,Warning
OR_007,0.99910057,0.6585564277833432,83.91477663903899,Critical
Ball_021,0.65859574,0.10662753233855711,54.02117614937445,Warning
Ball_007,0.61399984,0.07810566939567386,54.1728425575195,Warning
Ball_014,0.9820827,0.043740823798933265,53.349844978978766,Warning
IR_007,0.9987306,0.24816133612537683,53.73671602667318,Warning
IR_007,0.99553126,0.24645723311366097,53.731996040397235,Warning
OR_007,0.9951643,0.8163227501777159,85.70999924862971,Critical
IR_007,0.9985102,0.2408359847163775,53.71656285852939,Warning
OR_007,0.99992776,0.7704218800972636,85.25480812010666,Critical
OR_021,0.88113356,0.1392742094615986,53.479101718752574,Warning
OR_007,0.9999573,0.8620012756783676,86.09323454283131,Critical
OR_007,0.99340445,0.8013069846902137,85.5682356167126,Critical
Ball_021,0.83144706,0.08375647304764092,53.53869829505676,Warning
OR_021,0.92454696,0.6722309102786145,84.09340721217971,Critical
IR_021,0.7253932,0.43090913588033947,57.20567154182619,Warning
OR_014,0.67957234,0.08121470260489444,53.953056628696785,Warning
IR_014,0.9917868,0.12776892387726096,53.45795239069522,Warning
Normal,0.9974336,0.010080691533471912,53.33425871494638,Warning
IR_014,0.94142413,0.14643185933205738,53.49292436453486,Warning
Ball_014,0.45400852,0.08966756774236147,39.12196639029439,Safe
Ball_014,0.6496723,0.13080016108341216,54.05080210501256,Warning
OR_007,0.9805563,0.6523264277567532,83.83219528615972,Critical
Ball_014,0.54121786,0.1037120064905821,54.43775238168321,Warning
IR_021,0.89203566,0.44013646222229874,58.17811980170046,Warning
IR_021,0.8667961,0.43239437106972034,57.359861523165456,Warning
IR_014,0.9929854,0.12449500406666988,53.45218244701146,Warning
IR_014,0.9666793,0.12823974972062538,53.45879135587421,Warning
Ball_021,0.7533462,0.10087870085364362,53.73253949875846,Warning
IR_007,0.9987214,0.24830171138749255,53.737105685200376,Warning
OR_007,0.9998356,0.7628920774604425,85.17422225266388,Critical
Ball_007,0.71609086,0.0803386349931073,53.83994900914484,Warning
Normal,0.9950128,0.008228126708064217,53.33395172401561,Warning
Normal,0.9971495,0.004511214198897431,53.33352036279773,Warning
Ball_007,0.72287744,0.059054434992637274,53.81975282613659,Warning
Ball_021,0.72129196,0.08518058543549074,53.82444685429329,Warning
Normal,0.99798393,0.00959873305738271,53.33417300841898,Warning
Ball_007,0.48879734,0.07960363767904524,51.06792565114075,Warning
OR_021,0.9945152,0.7837330270113133,85.39335222547918,Critical
Ball_007,0.55684334,0.06494684010273138,54.37923901001551,Warning
Ball_007,0.54921705,0.0779588327506271,54.40769238538896,Warning
IR_007,0.99863845,0.2764005072409032,53.817620037692215,Warning
Ball_021,0.8019539,0.08532351907118028,53.60637696965789,Warning
Ball_021,0.84627384,0.12501260085839683,53.507517817387956,Warning
OR_021,0.7364851,0.3843702708208427,54.16714618624878,Warning
IR_007,0.99913627,0.2628841487084098,53.7782757443652,Warning
OR_007,0.9999895,0.9276754535170795,86.49377265286122,Critical
OR_021,0.9933555,0.17492835984420652,53.55270795672819,Warning
Normal,0.99397117,0.009056833782496903,53.33408154154292,Warning
OR_007,0.99872667,0.6338960557402916,83.58367431949753,Critical
IR_014,0.9959955,0.10252551184261456,53.41645787947594,Warning
OR_021,0.9162414,0.20286875428444542,53.618115810373055,Warning
OR_007,0.9994703,0.6939932186817289,84.36989332030983,Critical
Ball_007,0.7153071,0.07595869640394316,53.84229864411531,Warning
IR_021,0.8155068,0.5214603964309307,69.35386014909706,Warning
OR_021,0.77869046,0.0888628559702465,53.664632930209116,Warning
IR_021,0.8873113,0.4242728225519509,56.52666203457194,Warning
Ball_021,0.81786156,0.09112542432593872,53.56897229578422,Warning
OR_021,0.7847778,0.39519282200858924,54.20517647497977,Warning
Ball_014,0.62029123,0.09917558015891446,54.15091613931428,Warning
Ball_014,0.7776835,0.08357064343722731,53.66724523227053,Warning
IR_007,0.9992417,0.2705586672008373,53.80047903053173,Warning
IR_021,0.8563079,0.42429521260409664,56.52892660790484,Warning
IR_021,0.9131123,0.43138679166422406,57.255167799646145,Warning
OR_021,0.8828937,0.6505070241808226,83.80793999750672,Critical
Ball_014,0.99516004,0.032198406521542745,53.34244384684577,Warning
OR_014,0.87562203,0.08396856992566748,53.45197825763647,Warning
IR_021,0.7308856,0.49638935578869553,65.29147346144175,Warning
Ball_007,0.5939771,0.05262708472795707,54.243709116639955,Warning
Normal,0.9969495,0.004299685989288284,53.33350329407042,Warning
Ball_007,0.71854526,0.07829871750676251,53.83261384717753,Warning
Ball_014,0.57453734,0.10196713281140496,54.31402063269994,Warning
OR_021,0.9881074,0.7360249262640071,84.874360855173,Critical
OR_007,0.99985063,0.7595142967560858,85.1375673946226,Critical
Normal,0.99886143,0.010946796094967893,53.33442301127723,Warning
IR_007,0.99714416,0.2735635700723612,53.809270374021196,Warning
Ball_007,0.7221822,0.0831052194625087,53.82180931020874,Warning
Normal,0.9988438,0.016669948785907985,53.33583680822991,Warning
Ball_007,0.57698894,0.07391685983981502,54.3050745377412,Warning
OR_021,0.5266978,0.2230199712025834,54.492864699096096,Warning
IR_014,0.9931329,0.08946339487664273,53.397825509280366,Warning
IR_021,0.88101417,0.3858425532817939,54.17229125723427,Warning
Ball_014,0.6245513,0.05586310877315462,54.13616459911823,Warning
IR_014,0.99592555,0.10628035671553139,53.422183116852025,Warning
Ball_021,0.8856408,0.111466510468404,53.43504085452312,Warning
Normal,0.9979988,0.010550381882598884,53.334346176837364,Warning
OR_021,0.98268855,0.7796770579629235,85.35167780881429,Critical
Normal,0.99880064,0.009221938563742935,53.33410885941826,Warning
Ball_014,0.97995913,0.03787125414875968,53.34582481166392,Warning
IR_021,0.5867024,0.43157660270366927,57.27486068349217,Warning
Ball_007,0.72296363,0.058982447434376264,53.81949808082255,Warning
OR_021,0.9268753,0.23505893614260423,53.700923512162326,Warning
OR_007,0.99998534,0.8651485970860139,86.11674744956716,Critical
IR_014,0.99098116,0.08782225829840325,53.39562937759622,Warning
Ball_021,0.46348953,0.07532270496694761,42.55285111404443,Safe
Ball_021,0.35085157,0.0995909408709775,21.48916160626501,Safe
Ball_007,0.43996626,0.06485694475478271,34.199578519689474,Safe
Normal,0.99704367,0.0043275951132606535,53.33350549969934,Warning
IR_007,0.99840456,0.27147377820244584,53.803150568961236,Warning
OR_007,0.99998677,0.921118038038374,86.46298655496796,Critical
OR_021,0.84469646,0.4994617619407933,65.74610894276796,Warning
OR_007,0.99546534,0.7164537311915402,84.64455068063067,Critical
IR_014,0.98881733,0.09821292964754162,53.41008307813321,Warning
OR_021,0.7916842,0.18230310944360115,53.63159044735802,Warning
Normal,0.99885964,0.014130947753855537,53.3351397132372,Warning
OR_007,0.999681,0.7227621438480906,84.71962527115465,Critical
OR_007,0.9997942,0.8314237949037231,85.84500486494878,Critical
Ball_021,0.8991754,0.10896301158832467,53.42637170769396,Warning
Ball_007,0.7325583,0.07514398300432676,53.79141764647428,Warning
IR_021,0.9044919,0.46731660423437504,61.349646186730986,Warning
Ball_007,0.5420303,0.07706031372024703,54.43468951350454,Warning
OR_007,0.9998964,0.7203718596711308,84.69128908559654,Critical
IR_007,0.99959034,0.2528219384296864,53.74972175492419,Warning
OR_007,0.99997604,0.8986832207384648,86.34140265969904,Critical
OR_014,0.7847317,0.06763882503906483,53.649115172497766,Warning
Ball_014,0.9679078,0.04180804528165144,53.348463442571216,Warning
Ball_007,0.71080697,0.06798950245708198,53.85585836320505,Warning
IR_007,0.99845564,0.2708723117070104,53.80139410070144,Warning
OR_007,0.708332,0.6452592255654152,83.73763386492759,Critical
Ball_014,0.35911545,0.06680081083708327,21.67041431288837,Safe
Ball_007,0.7049981,0.06229747311345234,53.87353164556743,Warning
OR_014,0.81548446,0.08869727508806352,53.574430343088444,Warning
Ball_014,0.3685173,0.232025060341165,21.878806400802134,Safe
OR_021,0.7989318,0.40148868756090716,54.357902083611776,Warning
OR_021,0.85158104,0.16324427034126723,53.52730568730519,Warning
IR_014,0.99181914,0.14783705464876057,53.495696352206394,Warning
IR_014,0.9927522,0.10545670313687555,53.42091344819645,Warning
OR_021,0.99587363,0.836314188889763,85.88702537180643,Critical
Ball_021,0.7469421,0.07941036308885159,53.750383958556995,Warning
IR_007,0.97771543,0.30432619145472845,53.90229243287856,Warning
Normal,0.9985952,0.008063421860957917,53.333927375644755,Warning
Ball_014,0.7249912,0.07313247238172436,53.81351795792711,Warning
OR_014,0.63003314,0.07194919457613176,54.117297575875575,Warning
OR_021,0.51512486,0.5486363031230298,72.04482488072837,Warning
Normal,0.9976839,0.007571861659059197,53.333857579403855,Warning
Ball_021,0.8553827,0.1379485956046852,53.48937298580576,Warning
IR_021,0.8543592,0.4274480456141336,56.84956088557412,Warning
OR_021,0.5331907,0.5455229931386282,72.74834720773853,Warning
OR_014,0.5135865,0.07322217195789496,54.54321682722289,Warning
OR_014,0.8979213,0.07447796094194685,53.41578734131844,Warning
OR_007,0.9999882,0.8287179287617934,85.82139159310415,Critical
Ball_014,0.5944916,0.06680500208235154,54.24186799339715,Warning
Ball_021,0.72013646,0.07542042068046127,53.827877188691666,Warning
OR_021,0.898124,0.22565782727771655,53.67596555087069,Warning
Ball_007,0.77384746,0.07027880462237039,53.677263436234185,Warning
IR_014,0.9848044,0.10114551562047276,53.41439445325315,Warning
OR_014,0.56716955,0.10770296673380575,54.341039876522466,Warning
Ball_014,0.98886055,0.22260135325352662,53.6679855266083,Warning
IR_007,0.99835867,0.2551908911850118,53.756386320132094,Warning
Ball_021,0.5152108,0.1186543780356236,54.53694947738642,Warning
Ball_007,0.67206866,0.05709636429508009,53.9771726728366,Warning
Normal,0.99733126,0.006572361998421497,53.33372896206938,Warning
IR_014,0.9951338,0.12298101853083018,53.44955223605253,Warning
OR_021,0.99281055,0.266580892574138,53.7889256815979,Warning
Ball_021,0.69637936,0.0824837103290559,53.90009951304296,Warning
Ball_007,0.66850495,0.06912906357187777,53.98872517614407,Warning
OR_007,0.9999945,0.8908165900191333,86.29312226969536,Critical
IR_014,0.97862864,0.10366366843812054,53.41817623513473,Warning
Ball_021,0.5528536,0.0815798588247396,54.39409933554752,Warning
IR_014,0.9924779,0.13621466009034267,53.473347098863,Warning
Ball_021,0.77339995,0.08637530115150865,53.67843898645236,Warning
IR_014,0.98712337,0.10395404290722639,53.41861701804765,Warning
Normal,0.99674207,0.00441131025643896,53.33351220029079,Warning
IR_007,0.995063,0.2343074242304504,53.69890580601527,Warning
Ball_021,0.8008748,0.10717423463668387,53.60898778274317,Warning
OR_007,0.9999857,0.8305454664130526,85.83736811238043,Critical
IR_021,0.8405157,0.3821533171879037,54.15941593323543,Warning
IR_007,0.9987324,0.24673931357959047,53.7327760208377,Warning
IR_021,0.5565863,0.3456514073686309,54.380194610622375,Warning
OR_021,0.9986915,0.3124531697429666,53.927744254717524,Warning
Ball_007,0.7115653,0.07239522600349473,53.85356520584964,Warning
IR_021,0.85931087,0.5074670310234843,67.04511421714034,Warning
Normal,0.99821717,0.011130488919151943,53.33445955019998,Warning
OR_021,0.98448896,0.3142746059118683,53.933496610818885,Warning
IR_021,0.93770987,0.39812862262115734,54.21557545322478,Warning
Normal,0.9966965,0.005175324106393555,53.33357921230557,Warning
IR_014,0.99208236,0.1297869608452254,53.46156447862486,Warning
IR_007,0.9992625,0.28267792710266426,53.83626504965751,Warning
OR_014,0.49679318,0.07511842190460792,53.59695601204236,Warning
OR_007,0.9998672,0.7114386448321197,84.58420793937081,Critical
IR_014,0.98090184,0.08809784572152493,53.3959958558949,Warning
OR_021,0.92165864,0.2418460688989805,53.719320505538164,Warning
Ball_007,0.6821676,0.07829475139106738,53.94478265628988,Warning
Ball_021,0.839122,0.09870589367818931,53.522308961523315,Warning
IR_014,0.9814418,0.14546154832926053,53.49102133876186,Warning
Ball_014,0.8174589,0.07422183908822334,53.56989346259297,Warning
IR_014,0.98841876,0.09990695679503792,53.41256132467279,Warning
OR_021,0.817894,0.5952705068878993,82.23097777876814,Critical
OR_021,0.38266963,0.10977136225627138,22.196710197809516,Safe
IR_021,0.68214273,0.5846060853097373,80.28800669614988,Critical
Ball_021,0.88020647,0.10882766127063499,53.44409419099296,Warning
Normal,0.9984617,0.007823907743168315,53.333892829555076,Warning
IR_007,0.9987135,0.25429482275648035,53.75386117791214,Warning
Ball_007,0.7449508,0.06074985155098029,53.75598676961933,Warning
IR_014,0.9926301,0.117360760681532,53.4400017157233,Warning
Ball_007,0.7136321,0.0645953066440251,53.84733215991829,Warning
IR_021,0.83407503,0.42621174240387605,56.723414261304356,Warning
Ball_014,0.9515311,0.21676234245461076,53.652927953485246,Warning
IR_007,0.9989335,0.2503709440845453,53.74286447891324,Warning
Ball_021,0.6466963,0.08540160023130335,54.06076554659351,Warning
IR_007,0.99585766,0.25580292145909617,53.75811398854052,Warning
Normal,0.995542,0.006726415747559637,53.33374762100015,Warning
Ball_021,0.71652377,0.10034727275269693,53.8386526862352,Warning
Ball_021,0.75590247,0.08319590664572797,53.725491837837296,Warning
IR_007,0.99860364,0.25126909067637304,53.74537275267947,Warning
IR_021,0.8948141,0.47450374106171217,62.26521553326299,Warning
IR_021,0.91874164,0.4495983122747517,59.23612721830767,Warning
OR_007,0.9996123,0.8745400734284919,86.18451450670396,Critical
IR_014,0.9871673,0.13956878539364548,53.47966068757434,Warning
IR_021,0.8850187,0.4879252710232665,64.07726860474907,Warning
OR_014,0.82187307,0.0792912102600724,53.55986880762784,Warning
Ball_014,0.9499748,0.046242106233110696,53.35472158968107,Warning
Ball_021,0.8464376,0.1061303923438614,53.507184732897436,Warning
OR_021,0.9630537,0.751271602756422,85.0468364517427,Critical
Normal,0.9981427,0.007419926431064109,53.33383687760358,Warning
OR_014,0.80336213,0.07518854897798731,53.60298360695735,Warning
IR_021,0.8625734,0.4519306351626144,59.50313061831554,Warning
Ball_007,0.7895614,0.0682746513457019,53.636902890958645,Warning
IR_021,0.50984544,0.41572240344374134,56.692946208833355,Warning
Ball_021,0.8303934,0.09156318820612407,53.54098925795677,Warning
Normal,0.99783057,0.007620518040445829,53.33386429608505,Warning
Ball_021,0.8741871,0.10647036144328074,53.45449160889528,Warning
Ball_014,0.5480352,0.09805163092906101,54.412119837874656,Warning
Normal,0.99837697,0.0070461132690461505,53.333787698524574,Warning
IR_021,0.64023185,0.5996778162323785,83.05075402327769,Critical
OR_014,0.7063025,0.07976393100210362,53.869546400178216,Warning
IR_014,0.98481476,0.1149895632381274,53.436074535082184,Warning
IR_021,0.8258175,0.5791911382760867,79.3075148096091,Warning
IR_014,0.9911453,0.08812301394885333,53.39602937128338,Warning
Ball_021,0.77414644,0.08339566830381492,53.676478857442184,Warning
Ball_021,0.6067125,0.08593089129353383,54.198446208853916,Warning
Normal,0.99833655,0.008043434271044501,53.333924453704284,Warning
IR_007,0.9918635,0.27387936367215004,53.81019743662372,Warning
IR_007,0.9992848,0.2689427813739732,53.79577408575358,Warning
IR_007,0.9990301,0.2780352005400312,53.82245300955154,Warning
OR_007,0.9998883,0.7437045866965396,84.96197618355978,Critical
Ball_007,0.74636585,0.07682635655722989,53.75200269809778,Warning
IR_021,0.85867083,0.46923668981577465,61.59126424261306,Warning
OR_014,0.7017099,0.07591636504011116,53.88361937590829,Warning
IR_014,0.99439585,0.12038534112787769,53.44509936812881,Warning
Normal,0.9979686,0.0073054997070371944,53.333821558470596,Warning
OR_007,0.99951005,0.889151679616056,86.28254502309753,Critical
IR_014,0.9939387,0.11943641711899933,53.44348944839775,Warning
IR_021,0.9427722,0.4369298003940042,57.83604252306542,Warning
OR_014,0.76388305,0.07023881332577181,53.703770695601875,Warning
Ball_007,0.69084877,0.07844759860232353,53.91736087345115,Warning
IR_007,0.99908674,0.23870939871456698,53.71077950321981,Warning
Normal,0.9984353,0.012030513131686491,53.33464711356622,Warning
Ball_007,0.718097,0.05946794277029429,53.83395096804987,Warning
IR_007,0.99873537,0.25056688349898504,53.74341123630735,Warning
IR_014,0.9769787,0.0920534337061571,53.401358224061745,Warning
Ball_007,0.63528585,0.07949124679456629,54.09934267197261,Warning
IR_021,0.85136676,0.5015892274408318,66.08521707070864,Warning
Ball_014,0.96674603,0.037681349373047915,53.345703531952765,Warning
Ball_007,0.6932326,0.07516020903410472,53.90990064622396,Warning
IR_021,0.8584054,0.5031128219960672,66.33350556902087,Warning
OR_007,0.99982774,0.8713043548408131,86.1615763821603,Critical
OR_021,0.5790078,0.7278816558850185,82.80910254589013,Critical
IR_007,0.9979809,0.2719896089719849,53.804658696156,Warning
IR_007,0.9969118,0.2513909037637193,53.74571334595458,Warning
Normal,0.99843556,0.007474365939882102,53.33384424786129,Warning
Ball_007,0.6731339,0.06884930828218072,53.97373173311244,Warning
Ball_021,0.6121548,0.18609609509061661,54.179304333297814,Warning
Normal,0.99877733,0.01513614407622177,53.33540245846121,Warning
OR_014,0.70707774,0.0709031337154291,53.86718252996925,Warning
OR_021,0.7349706,0.41468749603741845,55.587666465945226,Warning
OR_021,0.6682714,0.5505798990851815,74.27940623031915,Warning
IR_014,0.96576667,0.0757136341273371,53.380465021663724,Warning
Normal,0.99883527,0.008522789441834887,53.33399648698576,Warning
IR_007,0.99883264,0.26293971267002403,53.778435191318806,Warning
OR_007,0.99998283,0.8346878593378884,85.87314574310246,Critical
OR_014,0.7030269,0.08663195657106777,53.87957185428413,Warning
Ball_021,0.78267056,0.09467566446569062,53.65437949580237,Warning
Ball_007,0.47995332,0.0773641617361125,48.19658463567643,Safe
OR_014,0.63149285,0.0787516411770566,54.112295733309395,Warning
Ball_007,0.66221356,0.08596004848359337,54.009273042764015,Warning
Ball_014,0.99403125,0.029264170211872977,53.34089411886606,Warning
OR_021,0.74585706,0.4142842661473444,55.54933296825829,Warning
IR_007,0.9979406,0.2827431948570352,53.83646011851169,Warning
Ball_021,0.7319192,0.0993328688987195,53.79327069148754,Warning
Normal,0.99824405,0.004465128679607745,53.333516574986724,Warning
Ball_021,0.6939884,0.057772251447251635,53.9075417532998,Warning
Ball_007,0.703434,0.0739573960514998,53.8783226287205,Warning
OR_021,0.82423055,0.1290278972757325,53.55458247877682,Warning
OR_014,0.80928093,0.06279624230031856,53.588893707201436,Warning
OR_014,0.8094131,0.06622444621196404,53.58858234645721,Warning
OR_007,0.9998958,0.7606200099043223,85.14960035755604,Critical
Ball_007,0.67804635,0.07923248003377924,53.95793785311804,Warning
IR_014,0.9863963,0.1381507731293582,53.476977850980276,Warning
IR_021,0.71204853,0.3900545861164774,54.18706056034118,Warning
OR_021,0.90058124,0.13968381303152275,53.479879189814156,Warning
Normal,0.9965699,0.007398006307062142,53.33383392489817,Warning
Ball_021,0.8451699,0.09821778917618762,53.509770089340456,Warning
IR_007,0.99796957,0.295297211641771,53.87443510421588,Warning
IR_007,0.9996418,0.30385385249749114,53.90082406834572,Warning
Ball_021,0.7855677,0.07552817200232718,53.64698883546753,Warning
IR_014,0.9835873,0.13255278840583049,53.46658305337057,Warning
Ball_014,0.9019524,0.2658260826977465,53.78674429256084,Warning
OR_007,0.9168513,0.7901025533311616,85.45781846827074,Critical
IR_014,0.9756763,0.10152657937279991,53.41496203202673,Warning
IR_021,0.6091809,0.5918589270531827,81.60361799378165,Critical
Normal,0.99788135,0.007934153536728055,53.3339086038986,Warning
IR_014,0.98960423,0.11403790354818201,53.4345156638281,Warning
IR_007,0.9993463,0.26408821248040776,53.781735237494516,Warning
IR_007,0.998492,0.23853019567156117,53.71029354922864,Warning
IR_021,0.86657166,0.45626359391458365,60.00617076659969,Warning
Ball_021,0.81517726,0.09893797892203775,53.575139135696304,Warning
IR_021,0.9024159,0.4238926039537573,56.48823231990802,Warning
Ball_021,0.8221226,0.08931326782089168,53.559307086961496,Warning
IR_021,0.9030382,0.48451075397596444,63.602290087417515,Warning
Ball_014,0.9922719,0.024233413679322406,53.338559817936385,Warning
Ball_021,0.8320585,0.10840797370032963,53.53737340247662,Warning
OR_014,0.5588537,0.06493323901224445,54.37177244947943,Warning
Ball_007,0.49568158,0.08937180981077134,53.24873619973962,Warning
OR_014,0.7875691,0.08974946778256383,53.64191947618323,Warning
Ball_021,0.64172846,0.07043924346479534,54.077488539153556,Warning
OR_021,0.99195766,0.1871523176407257,53.58053940636771,Warning
IR_007,0.9964204,0.22840706908930553,53.68320017186262,Warning
OR_007,0.99924314,0.8585102739336781,86.06669304064314,Critical
IR_007,0.9975925,0.23955928574341906,53.713087147562725,Warning
OR_014,0.8401634,0.06075454769275286,53.520125949316174,Warning
IR_021,0.91251886,0.38806130842844067,54.18006205021332,Warning
OR_021,0.91869915,0.7517649850086513,85.05231787630397,Critical
Ball_014,0.9983222,0.02133136899299525,53.33740190219677,Warning
IR_021,0.6985953,0.4255956654671825,56.66075519473424,Warning
Ball_014,0.9304753,0.04989663142295985,53.37344209028095,Warning
IR_007,0.99812037,0.2661288469520113,53.7876188554345,Warning
IR_014,0.99539375,0.12437251847661945,53.451968757308805,Warning
OR_021,0.65381396,0.29897401071578705,54.03700499960905,Warning
Ball_007,0.7170173,0.08025848771986163,53.83717617216581,Warning
OR_014,0.6920282,0.1555119650796939,53.91366594988069,Warning
Ball_014,0.99782383,0.023995078857445274,53.33845947605185,Warning
IR_007,0.9976599,0.24105987482032787,53.717173513167324,Warning
Ball_014,0.97592545,0.035143730259628705,53.34413650291284,Warning
IR_007,0.99864584,0.24098242893321156,53.71696224331492,Warning
IR_007,0.99824,0.2824870973236815,53.83569484973126,Warning
Normal,0.9986558,0.009086557864336214,53.334086424013485,Warning
OR_014,0.85331005,0.07409639923803303,53.493432074648915,Warning
Ball_007,0.7695334,0.05522871338415835,53.68865470324403,Warning
OR_007,0.996369,0.8110385482465876,85.6609442375331,Critical
OR_007,0.99954236,0.8346762373043303,85.87304621639737,Critical
Ball_007,0.7322568,0.057502801785241614,53.7922914910412,Warning
Ball_014,0.9859239,0.040296645301341014,53.347422459352416,Warning
IR_014,0.99352574,0.11233781042965695,53.431755610168864,Warning
OR_007,0.99805814,0.8363921837694841,85.8876886228543,Critical
Ball_014,0.7373789,0.05384039145434101,53.77752117139618,Warning
OR_014,0.8076126,0.062051020554649186,53.592836817322045,Warning
Normal,0.9969934,0.004044277340105351,53.33348376545506,Warning
IR_021,0.84342414,0.5232825444993794,69.65749228138036,Warning
IR_007,0.9986731,0.25937155415296964,53.76823513763328,Warning
Normal,0.99833626,0.0074380368505517535,53.33383932360025,Warning
OR_007,0.9997751,0.902344141535044,86.36289809090076,Critical
Ball_021,0.92971766,0.4165994043764906,55.77012659979615,Warning
IR_007,0.99913234,0.2751788633173567,53.81401860929066,Warning
IR_014,0.98174274,0.10665500012276721,53.42276318279792,Warning
IR_021,0.85774106,0.46766992423173254,61.393948719054386,Warning
OR_014,0.71126735,0.08451236862456726,53.85446582062865,Warning
IR_014,0.99281836,0.08670085051944204,53.39414776119688,Warning
OR_021,0.616483,0.42517732734991986,56.61828347179786,Warning
IR_014,0.9732656,0.10485629535374415,53.419992783933324,Warning
OR_007,0.999813,0.7303566601932151,84.80875224297729,Critical
Ball_014,0.969549,0.21133964758763835,53.63916802958927,Warning
OR_021,0.9972275,0.2362574771863774,53.70414945323005,Warning
Ball_007,0.7062018,0.06212607300082678,53.869853808957274,Warning
OR_021,0.9529402,0.7298348320146323,84.8026727012312,Critical
Ball_007,0.7684493,0.06322912662468452,53.69153775045559,Warning
Ball_021,0.6755474,0.08990506575961425,53.965956829314415,Warning
OR_021,0.91500694,0.20031878296109923,53.61188632761331,Warning
Ball_007,0.66828996,0.06555745070671894,53.989424142606396,Warning
Ball_007,0.6638497,0.05525271224817438,54.003910708045964,Warning
IR_021,0.8543564,0.5510683492112207,74.36375762129656,Warning
Ball_021,0.5217964,0.06979065181424393,54.511623877060316,Warning
OR_014,0.7146302,0.07531939251037065,53.84433091741657,Warning
IR_021,0.9011167,0.4433433104031101,58.532350825165935,Warning
IR_014,0.8985591,0.12199502417355382,53.44785232757695,Warning
Ball_021,0.43964705,0.06822790298119662,34.093969012179286,Safe
OR_014,0.809985,0.11297101393297747,53.58723643248907,Warning
OR_014,0.77492607,0.08665989295799292,53.67443593385142,Warning
OR_007,0.9950041,0.8263004802579123,85.80007921856075,Critical
Ball_014,0.99430555,0.03504091544542871,53.34407512374742,Warning
IR_021,0.51010954,0.40105064142432184,54.70759218412337,Warning
OR_014,0.54672486,0.06874610200399354,54.41703431967471,Warning
OR_007,0.9957782,0.7015380428173122,84.46340662325632,Critical
Normal,0.9986895,0.012608446100615798,53.33477500926196,Warning
Ball_014,0.9981824,0.029707787901762595,53.34111959616627,Warning
OR_014,0.7422413,0.08120600980097452,53.763650788404405,Warning
Normal,0.9988765,0.014530528150364501,53.335242073588965,Warning
OR_021,0.9893957,0.8082523833495803,85.63471187821568,Critical
Ball_021,0.78952956,0.09665107935333812,53.63698280238961,Warning
Ball_014,0.6804779,0.06100330012630504,53.95016560661444,Warning
Ball_007,0.7387155,0.0625615173191732,53.77369354782542,Warning
Ball_014,0.7355838,0.08371763486467121,53.78267921554537,Warning
IR_014,0.98217106,0.10294565006338473,53.417090455681596,Warning
OR_021,0.88143826,0.641281518988723,83.68400569979157,Critical
OR_021,0.6777245,0.41244573871654294,55.375192897141496,Warning
Normal,0.99834764,0.009815965569987012,53.33421113167755,Warning
IR_014,0.99303484,0.12648422924625694,53.45567490665604,Warning
Normal,0.9985733,0.004249140512133988,53.333499335455116,Warning
Ball_021,0.7609029,0.09394523263929754,53.711831647271325,Warning
Normal,0.9985123,0.005945278325773809,53.3336574030659,Warning
OR_014,0.78450245,0.08446027486203089,53.64969912681955,Warning
Ball_007,0.5388411,0.07602831426729666,54.44672565366265,Warning
Normal,0.9974763,0.012216976659777903,53.33468774165949,Warning
OR_014,0.8213087,0.09747893948471519,53.561141404950135,Warning
IR_007,0.99830073,0.28243619405115467,53.83554278640994,Warning
IR_014,0.8743649,0.08491764641042265,53.454179008772684,Warning
OR_021,0.7735675,0.4108165990875294,55.22174915139511,Warning
OR_014,0.73447835,0.06865288274855495,53.785865466965284,Warning
OR_014,0.48894897,0.08289063962292391,51.116438611355704,Warning
OR_007,0.99999845,0.9515143067487257,86.58610762223019,Critical
OR_014,0.62292916,0.06442448453924891,54.1417725028364,Warning
Ball_014,0.54188615,0.0810527898242483,54.43523271233466,Warning
OR_021,0.97216886,0.3952114497305236,54.205242346797526,Warning
OR_021,0.8532693,0.6252760336241621,83.46534891882075,Critical
Ball_014,0.9712308,0.04172057511352606,53.34840225252155,Warning
OR_021,0.890655,0.16699960406874279,53.53533885379959,Warning
Ball_007,0.60829985,0.09296210474377416,54.19285056755439,Warning
OR_021,0.9881039,0.8326589142202748,85.85569776787557,Critical
Normal,0.9984653,0.009834374846329182,53.33421440068731,Warning
OR_007,0.9999641,0.7657793702639981,85.20530789954772,Critical
OR_014,0.5606682,0.08320587916034053,54.36504562603805,Warning
IR_014,0.98720795,0.09432860960595747,53.40452830152989,Warning
Ball_021,0.84824127,0.09943729632180719,53.503532090257444,Warning
IR_021,0.845146,0.3798559773882406,54.1514272782447,Warning
Ball_014,0.7735544,0.07859672877935334,53.678033145369156,Warning
Ball_021,0.8727542,0.13533241587189201,53.47170508942928,Warning
OR_014,0.74067837,0.0884098561062363,53.76809298972733,Warning
OR_014,0.8253664,0.08538523830071817,53.552052516751424,Warning
Ball_014,0.6568751,0.1159118772983618,54.02685943085748,Warning
OR_014,0.85904104,0.08700642826754448,53.48231016761688,Warning
